
1377, 76
1339, 76
1346, 75
1326, 75
1310, 74
1303, 73
1293, 72
1299, 72
1303, 71
1304, 71
1307, 70
1301, 69
1305, 68
1305, 68
1309, 67
1299, 67
1293, 66
1299, 66
1319, 65
1286, 65
1236, 64
1241, 64
1254, 64
1304, 64
1320, 65
1356, 65
1448, 65
1603, 65
1800, 65
1884, 66
1896, 66
1867, 66
1807, 67
1699, 66
1569, 66
1456, 66
1333, 66
1239, 66
1196, 66
1173, 66
1157, 66
1145, 66
1149, 66
1138, 66
1145, 66
1137, 66
1134, 66
1132, 66
1133, 66
1143, 66
1136, 66
1135, 66
1136, 66
1146, 66
1147, 66
1148, 65
1155, 66
1154, 66
1152, 66
1157, 66
1168, 65
1179, 65
1168, 65
1166, 65
1162, 65
1158, 65
1156, 65
1197, 65
1202, 65
1194, 65
1178, 65
1175, 65
1172, 65
1168, 65
1165, 65
1216, 65
1266, 65
1300, 65
1285, 65
1307, 64
1298, 64
1289, 63
1284, 62
1285, 61
1282, 60
1286, 59
1278, 58
1275, 56
1281, 55
1271, 54
1275, 52
1264, 51
1264, 49
1260, 48
1264, 47
1250, 45
1237, 43
1247, 42
1272, 39
1270, 38
1278, 35
1272, 34
1248, 32
1222, 29
1228, 27
1215, 25
1178, 22
1107, 19
1065, 18
952, 17
1206, 17
2109, 17
2418, 19
2525, 20
2569, 22
2587, 24
2588, 26
2610, 27
2621, 29
2541, 30
2431, 32
2362, 33
2306, 34
2214, 35
2255, 37
2336, 38
2513, 40
2610, 41
2758, 43
2834, 45
2903, 46
2952, 48
3001, 50
3049, 52
3117, 54
3142, 56
3194, 57
3199, 59
3228, 60
3255, 62
3308, 64
3324, 65
3293, 66
3215, 68
3189, 69
3191, 70
3155, 72
3108, 72
3117, 74
3121, 75
3114, 76
3130, 77
3140, 77
3170, 78
3180, 79
3147, 80
3060, 81
2931, 82
2778, 82
2571, 83
2394, 83
2311, 83
2245, 84
2198, 84
2194, 84
2180, 84
2179, 84
2190, 85
2228, 85
2276, 85
2352, 85
2379, 86
2388, 86
2416, 86
2426, 87
2406, 87
2373, 87
2346, 88
