1924
0, 1920
0, 1905
0, 1890
0, 1872
0, 1860
0, 1855
0, 1842
0, 1845
0, 1839
0, 1814
0, 1807
0, 1805
0, 1805
0, 1788
0, 1804
0, 1774
0, 1776
0, 1785
0, 1762
0, 1795
0, 1779
0, 1780
0, 1796
0, 1786
0, 1773
0, 1756
0, 1788
0, 1778
0, 1763
0, 1774
0, 1782
0, 1768
0, 1803
0, 1783
0, 1777
0, 1793
0, 1776
0, 1778
0, 1781
0, 1773
0, 1789
0, 1786
0, 1795
0, 1803
0, 1780
0, 1816
0, 1801
0, 1787
0, 1778
0, 1783
0, 1783
0, 1797
0, 1791
0, 1795
0, 1808
0, 1808
0, 1825
0, 1836
0, 1836
0, 1819
0, 1819
0, 1821
0, 1827
0, 1829
0, 1816
0, 1824
0, 1834
0, 1823
0, 1828
0, 1830
0, 1822
0, 1821
0, 1802
0, 1804
0, 1821
0, 1806
0, 1816
0, 1831
0, 1824
0, 1815
0, 1824
0, 1814
0, 1825
0, 1818
0, 1797
0, 1810
0, 1798
0, 1802
0, 1805
0, 1814
0, 1813
0, 1804
0, 1824
0, 1825
0, 1796
0, 1810
0, 1811
0, 1811
0, 1817
0, 1817
0, 1811
0, 1814
0, 1803
0, 1804
0, 1808
0, 1818
0, 1811
0, 1813
0, 1797
0, 1821
0, 1809
0, 1809
0, 1830
0, 1829
0, 1812
0, 1823
0, 1813
0, 1830
0, 1790
0, 1790
0, 1856
0, 1914
0, 1858
0, 1828
0, 1793
0, 1777
0, 1812
0, 1803
0, 1795
0, 1806
0, 1789
0, 1783
0, 1791
0, 1858
0, 1830
0, 1835
0, 1834
0, 1839
0, 1859
0, 1871
0, 1870
0, 1866
0, 1836
0, 1832
0, 1848
0, 1850
0, 1850
0, 1842
0, 1831
0, 1817
0, 1832
0, 1849
0, 1825
0, 1803
0, 1811
0, 1815
0, 1816
0, 1798
0, 1805
0, 1808
0, 1780
0, 1817
0, 1806
0, 1803
0, 1791
0, 1796
0, 1790
0, 1810
0, 1784
0, 1788
0, 1800
0, 1796
0, 1787
0, 1790
0, 1786
0, 1783
0, 1777
0, 1732
0, 1712
0, 1678
0, 1611
0, 1179
0, 1130
1, 1142
2, 1101
3, 1053
3, 1006
3, 950
4, 886
4, 886
4, 915
4, 915
5, 916
5, 948
5, 961
6, 944
6, 950
6, 958
6, 966
6, 954
6, 957
5, 953
5, 956
5, 982
4, 1009
4, 1002
3, 995
2, 996
0, 998
0, 980
0, 986
0, 1035
0, 1162
0, 1230
0, 1259
0, 1407
0, 1253
2, 1419
3, 1666
5, 1690
6, 1688
8, 1693
10, 1636
11, 1634
11, 1659
12, 1675
13, 1666
14, 1665
14, 1713
15, 1909
15, 2071
17, 2113
18, 2187
19, 2254
20, 2324
22, 2345
23, 2345
24, 2346
26, 2373
27, 2383
28, 2362
29, 2283
30, 2223
31, 2210
32, 2178
32, 1910
33, 1671
32, 1539
32, 1353
32, 1257
31, 1213
31, 1201
31, 1196
30, 1182
30, 1189
29, 1196
29, 1180
29, 1190
28, 1195
28, 1201
27, 1191
27, 1194
27, 1212
26, 1209
26, 1197
26, 1214
25, 1203
25, 1221
25, 1200
24, 1197
24, 1200
23, 1179
22, 1167
21, 1173
19, 1205
19, 1207
18, 1192
17, 1174
16, 1155
15, 1135
14, 1113
13, 1100
12, 1061
11, 1077
10, 1040
9, 1006
8, 939
6, 919
5, 910
4, 900
3, 889
2, 905
2, 918
2, 935
3, 927
3, 986
4, 1131
4, 1364
5, 1597
6, 1716
8, 1790
9, 1791
11, 1855
12, 1908
13, 1972
14, 2008
15, 2029
17, 2021
18, 2023
19, 2030
20, 2088
21, 2121
22, 2150
24, 2232
25, 2275
26, 2303
27, 2335
28, 2365
29, 2369
31, 2368
32, 2390
33, 2400
34, 2406
35, 2422
36, 2502
37, 2559
38, 2584
39, 2623
40, 2648
42, 2675
43, 2666
44, 2679
45, 2701
46, 2692
47, 2714
48, 2703
48, 2727
50, 2725
51, 2734
52, 2677
52, 2590
53, 2528
53, 2495
54, 2472
54, 2442
55, 2420
55, 2410
56, 2396
56, 2402
57, 2408
57, 2403
58, 2404
58, 2421
58, 2422
59, 2422
59, 2417
60, 2435
60, 2483
61, 2606
61, 2758
62, 2880
63, 2909
64, 2937
64, 2925
65, 2944
66, 2935
66, 2930
67, 2934
68, 2896
69, 2733
69, 2676
69, 2597
70, 2528
70, 2508
70, 2538
71, 2568
71, 2593
71, 2675
72, 2687
72, 2691
72, 2728
73, 2774
73, 2824
74, 2856
74, 2869
75, 2858
75, 2826
76, 2808
76, 2774
76, 2743
77, 2746
77, 2728
77, 2733
78, 2716
78, 2708
79, 2722
79, 2714
79, 2728
80, 2692
80, 2626
80, 2584
80, 2512
80, 2498
81, 2453
81, 2439
81, 2410
81, 2392
81, 2384
81, 2384
81, 2383
81, 2384
81, 2387
82, 2368
82, 2309
82, 2177
82, 2062
82, 1956
82, 1896
81, 1868
81, 1850
81, 1836
81, 1833
81, 2004
81, 2092
81, 2131
81, 2224
81, 2304
81, 2289
81, 2276
81, 2256
81, 2204
81, 2098
81, 1993
81, 1888
81, 1851
80, 1836
80, 1796
80, 1633
80, 1517
80, 1441
79, 1369
79, 1335
78, 1274
78, 1216
78, 1185
77, 1364
77, 1666
77, 1717
76, 1707
76, 1696
76, 1700
76, 1807
76, 1958
76, 2086
76, 2154
76, 2181
76, 2189
77, 2205
77, 2200
77, 2178
77, 2111
77, 2026
77, 1989
77, 1972
77, 1955
77, 1965
77, 1935
77, 1833
77, 1774
77, 1725
77, 1709
77, 1716
77, 1701
77, 1712
77, 1853
76, 1947
76, 1984
76, 1958
76, 1800
76, 1723
76, 1556
76, 1386
75, 1336
75, 1270
75, 1229
74, 1180
74, 1180
74, 1271
73, 1324
73, 1432
73, 1484
73, 1487
73, 1480
72, 1363
72, 1254
72, 1259
72, 1375
72, 1423
72, 1579
71, 1705
71, 1739
71, 1755
71, 1764
71, 1783
71, 1784
71, 1796
71, 1812
71, 1809
72, 1803
72, 1679
72, 1389
72, 1291
71, 1250
71, 1243
71, 1246
71, 1237
70, 1207
70, 1211
70, 1194
69, 1179
69, 1178
69, 1172
68, 1360
68, 1571
68, 1761
68, 1830
68, 1881
68, 1894
68, 1857
68, 1771
68, 1649
68, 1597
68, 1545
68, 1600
68, 1653
68, 1655
67, 1668
67, 1496
67, 1273
67, 1195
67, 1158
67, 1185
66, 1217
66, 1356
66, 1600
66, 1697
65, 1717
65, 1717
65, 1709
65, 1568
65, 1517
65, 1490
65, 1480
65, 1478
65, 1474
64, 1483
64, 1467
64, 1282
64, 1210
64, 1190
63, 1174
63, 1152
62, 1137
62, 1205
62, 1318
62, 1296
61, 1286
61, 1285
61, 1280
61, 1319
61, 1729
61, 1962
61, 2063
61, 2155
61, 2213
62, 2247
62, 2279
63, 2266
63, 2170
63, 1998
64, 1797
64, 1678
64, 1639
64, 1618
64, 1649
64, 1742
64, 1929
64, 2025
64, 1918
64, 1600
64, 1428
64, 1375
64, 1311
64, 1242
63, 1258
63, 1278
63, 1310
63, 1360
63, 1523
62, 1563
62, 1610
62, 1628
62, 1532
62, 1374
62, 1297
62, 1265
62, 1206
62, 1177
62, 1164
62, 1217
61, 1196
61, 1105
61, 1130
61, 1186
61, 1220
60, 1228
60, 1195
59, 1198
58, 1169
57, 1117
56, 1064
55, 1038
53, 1032
52, 1020
50, 1036
49, 1045
47, 1043
45, 1034
43, 1016
41, 1013
39, 1022
38, 1033
36, 1010
34, 1014
33, 1028
31, 1001
30, 989
28, 981
26, 969
25, 977
23, 978
21, 977
20, 964
18, 931
16, 900
14, 874
12, 862
10, 834
8, 829
7, 760
6, 780
6, 814
6, 802
5, 832
6, 1328
6, 1614
7, 1936
9, 2113
12, 2239
15, 2339
17, 2338
19, 2300
21, 2229
22, 2198
23, 2184
24, 2165
25, 2243
26, 2238
27, 2322
29, 2495
30, 2596
32, 2641
33, 2674
